S.N,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency,Victory Margin,PC Name,EVM Votes Counted,Postal Votes Counted,EVM Votes Polled,Difference,Margin,Difference > Margin,Postalvotes > Margin
4.0,RAJKUMAR,Independent,4350.0,25.0,4375.0,0.31,Rajasthan,GANGANAGAR - 1,,,,,,,,,
5.0,KULWANT KAUR,Indian Peoples Green Party,4338.0,24.0,4362.0,0.31,Rajasthan,GANGANAGAR - 1,,,,,,,,,
6.0,DAYA RAM,Independent,3285.0,434.0,3719.0,0.26,Rajasthan,GANGANAGAR - 1,,,,,,,,,
7.0,RAJENDER KUMAR,Bhartiya Jan Samman Party,2383.0,60.0,2443.0,0.17,Rajasthan,GANGANAGAR - 1,,,,,,,,,
8.0,KANA RAM,Independent,2248.0,18.0,2266.0,0.16,Rajasthan,GANGANAGAR - 1,,,,,,,,,
9.0,MAJOR SINGH,Jai Hind Congress Party,2075.0,26.0,2101.0,0.15,Rajasthan,GANGANAGAR - 1,,,,,,,,,
10.0,NOTA,None of the Above,12940.0,155.0,13095.0,0.93,Rajasthan,GANGANAGAR - 1,,,,,,,,,
1.0,MANJU SHARMA,Bharatiya Janata Party,878643.0,8207.0,886850.0,60.61,Rajasthan,JAIPUR - 7,331767.0,,,,,,,,
2.0,PRATAP SINGH KHACHARIYAWAS,Indian National Congress,549424.0,5659.0,555083.0,37.93,Rajasthan,JAIPUR - 7,,,,,,,,,
3.0,RAJESH TANWAR,Bahujan Samaj Party,3420.0,41.0,3461.0,0.24,Rajasthan,JAIPUR - 7,,,,,,,,,
4.0,HARI NARAYAN MEENA,Independent,2193.0,9.0,2202.0,0.15,Rajasthan,JAIPUR - 7,,,,,,,,,
5.0,RAJEEV ROLIWAL,Independent,962.0,8.0,970.0,0.07,Rajasthan,JAIPUR - 7,,,,,,,,,
6.0,YOGESH SHARMA,Independent,811.0,5.0,816.0,0.06,Rajasthan,JAIPUR - 7,,,,,,,,,
7.0,NARENDER SHARMA,Rashtriya Sanatan Party,665.0,4.0,669.0,0.05,Rajasthan,JAIPUR - 7,,,,,,,,,
8.0,KULDEEP SINGH,Socialist Unity Centre Of India (COMMUNIST),605.0,10.0,615.0,0.04,Rajasthan,JAIPUR - 7,,,,,,,,,
9.0,DR. ASEEM VERMA,Independent,562.0,10.0,572.0,0.04,Rajasthan,JAIPUR - 7,,,,,,,,,
10.0,PRADEEP VERMA,Indian Peoples Green Party,445.0,3.0,448.0,0.03,Rajasthan,JAIPUR - 7,,,,,,,,,
11.0,ADVOCATE HARI KISHAN TIWARI,Bheem Tribal Congress,384.0,16.0,400.0,0.03,Rajasthan,JAIPUR - 7,,,,,,,,,
12.0,SHASHANK SINGH ARYA,Right to Recall Party,372.0,21.0,393.0,0.03,Rajasthan,JAIPUR - 7,,,,,,,,,
13.0,TRILOK TIWARI,Rashtriya Samta Vikas Party,344.0,7.0,351.0,0.02,Rajasthan,JAIPUR - 7,,,,,,,,,
14.0,NOTA,None of the Above,10280.0,148.0,10428.0,0.71,Rajasthan,JAIPUR - 7,,,,,,,,,
1.0,RAO RAJENDRA SINGH,Bharatiya Janata Party,608189.0,9688.0,617877.0,48.96,Rajasthan,JAIPUR RURAL - 6,1615.0,,,,,,,,
2.0,ANIL CHOPRA,Indian National Congress,602293.0,13969.0,616262.0,48.83,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
3.0,HANUMAN SAHAY,Bahujan Samaj Party,3773.0,77.0,3850.0,0.31,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
4.0,RAMSINGH KASANA,Independent,3701.0,6.0,3707.0,0.29,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
5.0,DR DASHRATH HINUNIA,Ambedkarite Party of India,2669.0,12.0,2681.0,0.21,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
6.0,KAHANVI BOHRA,Independent,1658.0,53.0,1711.0,0.14,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
7.0,DR RAM ROOP MEENA ADVOCATE,Independent,1589.0,15.0,1604.0,0.13,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
8.0,NEHA SINGH GURJAR,Independent,1378.0,29.0,1407.0,0.11,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
9.0,PRAKASH KUMAR SHARMA,Independent,1033.0,7.0,1040.0,0.08,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
10.0,AJAY BHAT,Republican Party of India (A),931.0,17.0,948.0,0.08,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
11.0,DEVHANS,Independent,924.0,17.0,941.0,0.07,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
12.0,DR OM SINGH MEENA SEHARA,Independent,676.0,58.0,734.0,0.06,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
13.0,ADITYA PRAKASH SHARMA,Right to Recall Party,650.0,16.0,666.0,0.05,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
14.0,YOGI JEETENDRA NATH ADVOCATE,Rashtriya Sawarn Dal,556.0,6.0,562.0,0.04,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
15.0,ADVOCATE HARI KISHAN TIWARI,Bheem Tribal Congress,541.0,4.0,545.0,0.04,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
16.0,NOTA,None of the Above,7405.0,114.0,7519.0,0.6,Rajasthan,JAIPUR RURAL - 6,,,,,,,,,
1.0,LUMBARAM,Bharatiya Janata Party,793705.0,3078.0,796783.0,54.91,Rajasthan,JALORE - 18,201543.0,,,,,,,,
2.0,VAIBHAV GEHLOT,Indian National Congress,592204.0,3036.0,595240.0,41.02,Rajasthan,JALORE - 18,,,,,,,,,
3.0,OTARAM,Bharat Adivasi Party,10077.0,32.0,10109.0,0.7,Rajasthan,JALORE - 18,,,,,,,,,
4.0,SHAKUR,Independent,9866.0,6.0,9872.0,0.68,Rajasthan,JALORE - 18,,,,,,,,,
5.0,MOTI LAL,Aazad Samaj Party (Kanshi Ram),4579.0,7.0,4586.0,0.32,Rajasthan,JALORE - 18,,,,,,,,,
6.0,RAMESH KUMAR BHANDARI,Independent,3909.0,1.0,3910.0,0.27,Rajasthan,JALORE - 18,,,,,,,,,
7.0,DEVARAM,Independent,3126.0,8.0,3134.0,0.22,Rajasthan,JALORE - 18,,,,,,,,,
8.0,KALURAM MEGHWAL,Independent,2258.0,5.0,2263.0,0.16,Rajasthan,JALORE - 18,,,,,,,,,
9.0,DINESH SINGH,Independent,2094.0,11.0,2105.0,0.15,Rajasthan,JALORE - 18,,,,,,,,,
10.0,TIKMA RAM BHATI,Bheem Tribal Congress,1653.0,7.0,1660.0,0.11,Rajasthan,JALORE - 18,,,,,,,,,
11.0,DALARAM,Independent,1493.0,15.0,1508.0,0.1,Rajasthan,JALORE - 18,,,,,,,,,
12.0,FOJARAM,Indian Peoples Green Party,1493.0,4.0,1497.0,0.1,Rajasthan,JALORE - 18,,,,,,,,,
13.0,NOTA,None of the Above,18439.0,20.0,18459.0,1.27,Rajasthan,JALORE - 18,,,,,,,,,
1.0,DUSHYANT SINGH,Bharatiya Janata Party,861850.0,3526.0,865376.0,60.88,Rajasthan,JHALAWAR-BARAN - 25,370989.0,,,,,,,,
2.0,URMILA JAIN “BHAYA”,Indian National Congress,492342.0,2045.0,494387.0,34.78,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
3.0,CHANDRA SINGH KIRAD,Bahujan Samaj Party,12252.0,33.0,12285.0,0.86,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
4.0,RAVI RAJ SINGH,Independent,10231.0,43.0,10274.0,0.72,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
5.0,BHUVANESH KUMAR,Right to Recall Party,9324.0,21.0,9345.0,0.66,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
6.0,BABULAL,Independent,7668.0,24.0,7692.0,0.54,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
7.0,PANKAJ PAJANTORIVALA,Independent,5927.0,18.0,5945.0,0.42,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
8.0,NOTA,None of the Above,15958.0,69.0,16027.0,1.13,Rajasthan,JHALAWAR-BARAN - 25,,,,,,,,,
1.0,BRIJENDRA SINGH OLA,Indian National Congress,541203.0,11965.0,553168.0,49.44,Rajasthan,JHUNJHUNU - 4,18235.0,,,,,,,,
2.0,SHUBHKARAN CHOUDHARY,Bharatiya Janata Party,523669.0,11264.0,534933.0,47.81,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
3.0,SHEKHAWAT RAJENDRA SINGH,Independent,7389.0,301.0,7690.0,0.69,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
4.0,BANSHIDHAR,Bahujan Samaj Party,6679.0,188.0,6867.0,0.61,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
5.0,DURGA PRASAD MEENA,Ambedkarite Party of India,5440.0,57.0,5497.0,0.49,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
6.0,ALTIF,Independent,2025.0,25.0,2050.0,0.18,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
7.0,SATYANARAYAN,Bheem Tribal Congress,1127.0,23.0,1150.0,0.1,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
8.0,HAZARI LAL,Bahujan Kranti Party (Marxwad-Ambedkarwad),922.0,18.0,940.0,0.08,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
9.0,NOTA,None of the Above,6454.0,178.0,6632.0,0.59,Rajasthan,JHUNJHUNU - 4,,,,,,,,,
1.0,GAJENDRA SINGH SHEKHAWAT,Bharatiya Janata Party,722978.0,7078.0,730056.0,52.76,Rajasthan,JODHPUR - 16,115677.0,,,,,,,,
2.0,KARAN SINGH UCHIYARDA,Indian National Congress,608228.0,6151.0,614379.0,44.4,Rajasthan,JODHPUR - 16,,,,,,,,,
3.0,SUNIL KUMAR PAREEK,Independent,7424.0,5.0,7429.0,0.54,Rajasthan,JODHPUR - 16,,,,,,,,,
4.0,MANJU MEGHWAL,Bahujan Samaj Party,6347.0,48.0,6395.0,0.46,Rajasthan,JODHPUR - 16,,,,,,,,,
5.0,ANANDARAM URF ANAND CHAUHAN,Aazad Samaj Party (Kanshi Ram),3662.0,18.0,3680.0,0.27,Rajasthan,JODHPUR - 16,,,,,,,,,
6.0,SUNIL BHANDARI,Independent,3236.0,2.0,3238.0,0.23,Rajasthan,JODHPUR - 16,,,,,,,,,
7.0,VISHEK VISHNOI,Independent,1718.0,32.0,1750.0,0.13,Rajasthan,JODHPUR - 16,,,,,,,,,
8.0,SHIVA RAM,Independent,1191.0,4.0,1195.0,0.09,Rajasthan,JODHPUR - 16,,,,,,,,,
9.0,LIKHAMA RAM,Independent,1123.0,2.0,1125.0,0.08,Rajasthan,JODHPUR - 16,,,,,,,,,
10.0,NARESH KANDARA,Independent,1007.0,20.0,1027.0,0.07,Rajasthan,JODHPUR - 16,,,,,,,,,
11.0,SATYANARAYAN,Bharatiya Sampuran Krantikari Party,776.0,6.0,782.0,0.06,Rajasthan,JODHPUR - 16,,,,,,,,,
12.0,PAPPU DAN,Right to Recall Party,650.0,4.0,654.0,0.05,Rajasthan,JODHPUR - 16,,,,,,,,,
13.0,SHAHNAZ BANO,Dalit Kranti Dal,546.0,1.0,547.0,0.04,Rajasthan,JODHPUR - 16,,,,,,,,,
14.0,RAM DAYAL BISHNOI,Rashtriya Janshakti Party (Secular),491.0,12.0,503.0,0.04,Rajasthan,JODHPUR - 16,,,,,,,,,
15.0,BHOM SINGH,Indian Peoples Green Party,483.0,4.0,487.0,0.04,Rajasthan,JODHPUR - 16,,,,,,,,,
16.0,NOTA,None of the Above,10511.0,80.0,10591.0,0.77,Rajasthan,JODHPUR - 16,,,,,,,,,
1.0,BHAJAN LAL JATAV,Indian National Congress,525379.0,4632.0,530011.0,53.64,Rajasthan,KARAULI-DHOLPUR - 10,98945.0,,,,,,,,
2.0,INDU DEVI,Bharatiya Janata Party,426798.0,4268.0,431066.0,43.62,Rajasthan,KARAULI-DHOLPUR - 10,,,,,,,,,
3.0,VIKRAM SINGH,Bahujan Samaj Party,14005.0,107.0,14112.0,1.43,Rajasthan,KARAULI-DHOLPUR - 10,,,,,,,,,
4.0,RAMKHILADI DHOVI,Independent,5426.0,47.0,5473.0,0.55,Rajasthan,KARAULI-DHOLPUR - 10,,,,,,,,,
5.0,NOTA,None of the Above,7402.0,58.0,7460.0,0.75,Rajasthan,KARAULI-DHOLPUR - 10,,,,,,,,,
1.0,OM BIRLA,Bharatiya Janata Party,744396.0,6100.0,750496.0,50.03,Rajasthan,KOTA - 24,41974.0,,,,,,,,
2.0,PRAHLAD GUNJAL,Indian National Congress,702623.0,5899.0,708522.0,47.23,Rajasthan,KOTA - 24,,,,,,,,,
3.0,DHANRAJ YADAV,Bahujan Samaj Party,7547.0,28.0,7575.0,0.5,Rajasthan,KOTA - 24,,,,,,,,,
4.0,ASHISH YOGI,Ekam Sanatan Bharat Dal,5756.0,19.0,5775.0,0.38,Rajasthan,KOTA - 24,,,,,,,,,
5.0,LAKSHMICHAND,Independent,3890.0,2.0,3892.0,0.26,Rajasthan,KOTA - 24,,,,,,,,,
6.0,SATYENDRA KUMAR JAIN,Independent,2520.0,1.0,2521.0,0.17,Rajasthan,KOTA - 24,,,,,,,,,
7.0,RAMNATH MEHRA,Independent,2407.0,15.0,2422.0,0.16,Rajasthan,KOTA - 24,,,,,,,,,
8.0,MOINUDDIN,Independent,1854.0,6.0,1860.0,0.12,Rajasthan,KOTA - 24,,,,,,,,,
9.0,BHANWAR KUMAR RAWAL,Independent,1102.0,29.0,1131.0,0.08,Rajasthan,KOTA - 24,,,,,,,,,
10.0,BALDEV SINGH FOJI,Bharatheeya Jawan Kisan Party,1066.0,3.0,1069.0,0.07,Rajasthan,KOTA - 24,,,,,,,,,
11.0,TARUN GOCHAR,Right to Recall Party,992.0,8.0,1000.0,0.07,Rajasthan,KOTA - 24,,,,,,,,,
12.0,KAILASHI ANIL JAIN,Independent,990.0,4.0,994.0,0.07,Rajasthan,KOTA - 24,,,,,,,,,
13.0,KAMAL KUMAR BAIRWA,Independent,965.0,49.0,1014.0,0.07,Rajasthan,KOTA - 24,,,,,,,,,
14.0,ABDUL ASIF,Independent,860.0,5.0,865.0,0.06,Rajasthan,KOTA - 24,,,,,,,,,
15.0,OM PRAKASH SHAKYAWAL,Independent,757.0,3.0,760.0,0.05,Rajasthan,KOTA - 24,,,,,,,,,
16.0,NOTA,None of the Above,10176.0,85.0,10261.0,0.68,Rajasthan,KOTA - 24,,,,,,,,,
1.0,HANUMAN BENIWAL,Rashtriya Loktantrik Party,591460.0,5495.0,596955.0,48.2,Rajasthan,NAGAUR - 14,42225.0,,,,,,,,
2.0,JYOTI MIRDHA,Bharatiya Janata Party,550304.0,4426.0,554730.0,44.79,Rajasthan,NAGAUR - 14,,,,,,,,,
3.0,DR ASHOK CHOUDHARY,Abhinav Rajasthan Party,26251.0,43.0,26294.0,2.12,Rajasthan,NAGAUR - 14,,,,,,,,,
4.0,DR. GAJENDRA SINGH RATHORE,Bahujan Samaj Party,23551.0,457.0,24008.0,1.94,Rajasthan,NAGAUR - 14,,,,,,,,,
5.0,RAJKUMAR JAT,Independent,8219.0,13.0,8232.0,0.66,Rajasthan,NAGAUR - 14,,,,,,,,,
6.0,HARI RAM,Independent,7610.0,16.0,7626.0,0.62,Rajasthan,NAGAUR - 14,,,,,,,,,
7.0,PREMRAJ KHARDIYA,Independent,4504.0,8.0,4512.0,0.36,Rajasthan,NAGAUR - 14,,,,,,,,,
8.0,AMEEN KHAN,Independent,4439.0,24.0,4463.0,0.36,Rajasthan,NAGAUR - 14,,,,,,,,,
9.0,HANUMAN SINGH KALVI,Rashtriya Janshakti Party (Secular),2862.0,20.0,2882.0,0.23,Rajasthan,NAGAUR - 14,,,,,,,,,
10.0,NOTA,None of the Above,8711.0,60.0,8771.0,0.71,Rajasthan,NAGAUR - 14,,,,,,,,,
1.0,P. P. CHAUDHARY,Bharatiya Janata Party,750568.0,6821.0,757389.0,55.94,Rajasthan,PALI - 15,245351.0,,,,,,,,
2.0,SANGEETA BENIWAL,Indian National Congress,505754.0,6284.0,512038.0,37.82,Rajasthan,PALI - 15,,,,,,,,,
3.0,LAL SINGH DEWASI,Independent,18848.0,154.0,19002.0,1.4,Rajasthan,PALI - 15,,,,,,,,,
4.0,HUKAM SINGH,Independent,16835.0,262.0,17097.0,1.26,Rajasthan,PALI - 15,,,,,,,,,
5.0,MAHENDRA REGAR,Bahujan Samaj Party,11054.0,47.0,11101.0,0.82,Rajasthan,PALI - 15,,,,,,,,,
6.0,JEEVARAM RANA,Bharat Adivasi Party,8325.0,22.0,8347.0,0.62,Rajasthan,PALI - 15,,,,,,,,,
7.0,SHRAWAN RAM DEWASI,Independent,5585.0,8.0,5593.0,0.41,Rajasthan,PALI - 15,,,,,,,,,
8.0,MUKESH SAINI,Independent,2471.0,52.0,2523.0,0.19,Rajasthan,PALI - 15,,,,,,,,,
9.0,BASTIRAM,Indian Peoples Green Party,1570.0,16.0,1586.0,0.12,Rajasthan,PALI - 15,,,,,,,,,
10.0,BHIYARAM,Independent,1335.0,10.0,1345.0,0.1,Rajasthan,PALI - 15,,,,,,,,,
11.0,ANAND KUMAR PARIHAR,Independent,1327.0,8.0,1335.0,0.1,Rajasthan,PALI - 15,,,,,,,,,
12.0,KESARAM,Independent,1327.0,18.0,1345.0,0.1,Rajasthan,PALI - 15,,,,,,,,,
13.0,DEEPAK BAMNIYA,Independent,1256.0,32.0,1288.0,0.1,Rajasthan,PALI - 15,,,,,,,,,
14.0,NOTA,None of the Above,13763.0,90.0,13853.0,1.02,Rajasthan,PALI - 15,,,,,,,,,
1.0,MAHIMA KUMARI MEWAR,Bharatiya Janata Party,775243.0,5960.0,781203.0,64.4,Rajasthan,RAJSAMAND - 22,392223.0,,,,,,,,
2.0,DR. DAMODAR GURJAR,Indian National Congress,385359.0,3621.0,388980.0,32.06,Rajasthan,RAJSAMAND - 22,,,,,,,,,
3.0,RAMAKISHAN BHADU,Bahujan Samaj Party,9097.0,38.0,9135.0,0.75,Rajasthan,RAJSAMAND - 22,,,,,,,,,
4.0,NEERU RAM KAPRI,Independent,7820.0,11.0,7831.0,0.65,Rajasthan,RAJSAMAND - 22,,,,,,,,,
5.0,DHARAM SINGH RAWAT,Independent,3993.0,60.0,4053.0,0.33,Rajasthan,RAJSAMAND - 22,,,,,,,,,
6.0,NARAYAN SONI,Independent,3367.0,7.0,3374.0,0.28,Rajasthan,RAJSAMAND - 22,,,,,,,,,
7.0,GHANSHYAM SINGH,Bhartiya Jan Adhikar Party,1917.0,23.0,1940.0,0.16,Rajasthan,RAJSAMAND - 22,,,,,,,,,
8.0,JITENDRA KUMAR KHATIK,Independent,1802.0,13.0,1815.0,0.15,Rajasthan,RAJSAMAND - 22,,,,,,,,,
9.0,DR. ARPIT CHHAJER,Independent,1235.0,9.0,1244.0,0.1,Rajasthan,RAJSAMAND - 22,,,,,,,,,
10.0,PRAMOD KUMAR VERMA,Bheem Tribal Congress,1134.0,10.0,1144.0,0.09,Rajasthan,RAJSAMAND - 22,,,,,,,,,
11.0,NOTA,None of the Above,12339.0,72.0,12411.0,1.02,Rajasthan,RAJSAMAND - 22,,,,,,,,,
1.0,AMRARAM,Communist Party of India (Marxist),645559.0,13741.0,659300.0,50.68,Rajasthan,SIKAR - 5,72896.0,,,,,,,,
2.0,SUMEDHANAND SARASWATI,Bharatiya Janata Party,574740.0,11664.0,586404.0,45.08,Rajasthan,SIKAR - 5,,,,,,,,,
3.0,SURESH PAREEK,Independent,10014.0,7.0,10021.0,0.77,Rajasthan,SIKAR - 5,,,,,,,,,
4.0,AMARCHAND,Bahujan Samaj Party,8293.0,326.0,8619.0,0.66,Rajasthan,SIKAR - 5,,,,,,,,,
5.0,VISHNU KUMAR NATRAJ,Independent,5796.0,7.0,5803.0,0.45,Rajasthan,SIKAR - 5,,,,,,,,,
6.0,RAVINDRA SINGH SHEKHAWAT,Independent,5775.0,250.0,6025.0,0.46,Rajasthan,SIKAR - 5,,,,,,,,,
7.0,ASHOK SEHRA,Ambedkarite Party of India,5333.0,49.0,5382.0,0.41,Rajasthan,SIKAR - 5,,,,,,,,,
8.0,DHIRENDRA VERMA,Ummeed Party of India,2885.0,59.0,2944.0,0.23,Rajasthan,SIKAR - 5,,,,,,,,,
9.0,MAHESH KUMAR,Independent,1962.0,94.0,2056.0,0.16,Rajasthan,SIKAR - 5,,,,,,,,,
10.0,BENI PRASAD KAUSHIK (LATA),Rashtriya Sawarn Dal,1720.0,11.0,1731.0,0.13,Rajasthan,SIKAR - 5,,,,,,,,,
11.0,RAMESH SHARMA,Bhartiya Party,1516.0,33.0,1549.0,0.12,Rajasthan,SIKAR - 5,,,,,,,,,
12.0,VIJENDER MAHARIA,Bharatiya Yuva Jan Ekta Party,1421.0,30.0,1451.0,0.11,Rajasthan,SIKAR - 5,,,,,,,,,
13.0,OM PRAKASH,Independent,1182.0,42.0,1224.0,0.09,Rajasthan,SIKAR - 5,,,,,,,,,
14.0,BIRBALSINGH,Independent,1034.0,47.0,1081.0,0.08,Rajasthan,SIKAR - 5,,,,,,,,,
15.0,NOTA,None of the Above,7081.0,185.0,7266.0,0.56,Rajasthan,SIKAR - 5,,,,,,,,,
1.0,HARISH CHANDRA MEENA,Indian National Congress,617137.0,6626.0,623763.0,50.85,Rajasthan,TONK-SAWAI MADHOPUR - 12,64949.0,,,,,,,,
2.0,SUKHBIR SINGH JAUNAPURIA,Bharatiya Janata Party,553309.0,5505.0,558814.0,45.56,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
3.0,PRAHALAD MALI,Bahujan Samaj Party,13089.0,55.0,13144.0,1.07,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
4.0,GANESH MEENA,Indian Peoples Green Party,7425.0,8.0,7433.0,0.61,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
5.0,MAKHAN LAL MEENA,Independent,3314.0,10.0,3324.0,0.27,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
6.0,JASRAM MEENA,Independent,3044.0,1.0,3045.0,0.25,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
7.0,VIJENDRA,Aazad Samaj Party (Kanshi Ram),2669.0,28.0,2697.0,0.22,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
8.0,GIRRAJ PRASAD MEENA,Independent,2512.0,9.0,2521.0,0.21,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
9.0,JAGDISH PRASAD MEENA,Bharat Adivasi Party,1366.0,7.0,1373.0,0.11,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
10.0,DULI CHAND SAINI,Rajasthan Raj Party,1253.0,11.0,1264.0,0.1,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
11.0,JAGDISH PRASAD SHARMA,Bheem Tribal Congress,1023.0,6.0,1029.0,0.08,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
12.0,NOTA,None of the Above,8105.0,72.0,8177.0,0.67,Rajasthan,TONK-SAWAI MADHOPUR - 12,,,,,,,,,
1.0,MANNA LAL RAWAT,Bharatiya Janata Party,732757.0,5529.0,738286.0,49.27,Rajasthan,UDAIPUR - 19,261608.0,,,,,,,,
2.0,TARACHAND MEENA,Indian National Congress,473167.0,3511.0,476678.0,31.81,Rajasthan,UDAIPUR - 19,,,,,,,,,
3.0,PRAKASH CHAND,Bharat Adivasi Party,215390.0,1748.0,217138.0,14.49,Rajasthan,UDAIPUR - 19,,,,,,,,,
4.0,DALPAT RAM GARASIA,Bahujan Samaj Party,14427.0,33.0,14460.0,0.97,Rajasthan,UDAIPUR - 19,,,,,,,,,
5.0,DR. SAVITA KUMARI AHARI,Independent,8130.0,32.0,8162.0,0.54,Rajasthan,UDAIPUR - 19,,,,,,,,,
6.0,PRABHULAL MEENA,Independent,7972.0,24.0,7996.0,0.53,Rajasthan,UDAIPUR - 19,,,,,,,,,
7.0,RAJENDRA KUMAR MEENA,Indian Peoples Green Party,6752.0,25.0,6777.0,0.45,Rajasthan,UDAIPUR - 19,,,,,,,,,
8.0,KANJI LAL DAMOR,Independent,5912.0,19.0,5931.0,0.4,Rajasthan,UDAIPUR - 19,,,,,,,,,
9.0,NOTA,None of the Above,22848.0,100.0,22948.0,1.53,Rajasthan,UDAIPUR - 19,,,,,,,,,
1.0,INDRA HANG SUBBA,Sikkim Krantikari Morcha,156836.0,7560.0,164396.0,42.71,Sikkim,Sikkim - 1,80830.0,,,,,,,,
2.0,BHARAT BASNETT,Citizen Action Party-Sikkim,78666.0,4900.0,83566.0,21.71,Sikkim,Sikkim - 1,,,,,,,,,
3.0,PREM DAS RAI,Sikkim Democratic Front,75464.0,1707.0,77171.0,20.05,Sikkim,Sikkim - 1,,,,,,,,,
4.0,LATEN TSHERING SHERPA,Independent,20197.0,1066.0,21263.0,5.52,Sikkim,Sikkim - 1,,,,,,,,,
5.0,DINESH CHANDRA NEPAL,Bharatiya Janata Party,18788.0,247.0,19035.0,4.95,Sikkim,Sikkim - 1,,,,,,,,,
6.0,SAMBHU CHETTRI,Independent,4682.0,8.0,4690.0,1.22,Sikkim,Sikkim - 1,,,,,,,,,
7.0,KHARGA BHADUR RAI,Sikkim Republican Party,4591.0,208.0,4799.0,1.25,Sikkim,Sikkim - 1,,,,,,,,,
8.0,GOPAL CHETTRI,Indian National Congress,2190.0,51.0,2241.0,0.58,Sikkim,Sikkim - 1,,,,,,,,,
9.0,NAWIN KIRAN PRADHAN,Independent,1121.0,45.0,1166.0,0.3,Sikkim,Sikkim - 1,,,,,,,,,
10.0,RAVI CHANDRA RAI,Independent,1077.0,46.0,1123.0,0.29,Sikkim,Sikkim - 1,,,,,,,,,
11.0,BEENA RAI,Independent,1066.0,59.0,1125.0,0.29,Sikkim,Sikkim - 1,,,,,,,,,
12.0,SHYAMAL PAL,Independent,735.0,5.0,740.0,0.19,Sikkim,Sikkim - 1,,,,,,,,,
13.0,RUDRA MANI PRADHAN,Independent,512.0,7.0,519.0,0.13,Sikkim,Sikkim - 1,,,,,,,,,
14.0,MADHUKAR DHAKAL,Independent,511.0,21.0,532.0,0.14,Sikkim,Sikkim - 1,,,,,,,,,
15.0,NOTA,None of the Above,2433.0,94.0,2527.0,0.66,Sikkim,Sikkim - 1,,,,,,,,,
1.0,S JAGATHRATCHAKAN,Dravida Munnetra Kazhagam,560578.0,2638.0,563216.0,48.39,Tamil Nadu,ARAKKONAM - 7,306559.0,,,,,,,,
2.0,L VIJAYAN,All India Anna Dravida Munnetra Kazhagam,255343.0,1314.0,256657.0,22.05,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
3.0,K BALU,Pattali Makkal Katchi,200614.0,1711.0,202325.0,17.38,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
4.0,S AFSHIA NASRIN,Naam Tamilar Katchi,97985.0,959.0,98944.0,8.5,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
5.0,D PANDIYAN,Bahujan Samaj Party,6135.0,77.0,6212.0,0.53,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
6.0,A PALANI,Independent,3855.0,11.0,3866.0,0.33,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
7.0,K MANIGANDAN,Independent,2045.0,4.0,2049.0,0.18,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
8.0,INDU W,Tamil Manila Murpokku Dravida Kazhagam,1872.0,66.0,1938.0,0.17,Tamil Nadu,ARAKKONAM - 7,,,,,,,,,
